value,label
1676,LBR
1677,ENAH
1678,SRP9
1679,EPHX1
1680,TMEM63A
1681,PYCR2
1682,SDE2
1683,H3F3A
1684,ACBD3
1685,MIXL1
1686,LIN9
1687,STUM
1688,ITPKB
1689,PSEN2
1690,COQ8A
1691,CDC42BPA
1692,ZNF678
1693,SNAP47
1694,JMJD4
1695,PRSS38
1696,WNT9A
1697,WNT3A
1698,ARF1
1699,C1orf35
1700,GUK1
1701,GJC2
1702,IBA57
1703,OBSCN
1704,TRIM11
1705,TRIM17
1706,HIST3H3
1707,HIST3H2A
1708,HIST3H2BB
1709,RNF187
1710,RHOU
1711,RAB4A
1712,CCSAP
1713,NUP133
1714,URB2
1715,GALNT2
1716,PGBD5
1717,COG2
1718,AGT
1719,CAPN9
1720,C1orf198
1721,TTC13
1722,ARV1
1723,FAM89A
1724,TRIM67
1725,AL109810.2
1726,C1orf131
1727,GNPAT
1728,EXOC8
1729,SPRTN
1730,EGLN1
1731,TSNAX
1732,DISC1
1733,MAP10
1734,NTPCR
1735,PCNX2
1736,MAP3K21
1737,KCNK1
1738,SLC35F3
1739,COA6
1740,TARBP1
1741,TOMM20
1742,RBM34
1743,ARID4B
1744,GGPS1
1745,TBCE
1746,TBCE
1747,B3GALNT2
1748,GNG4
1749,LYST
1750,NID1
1751,GPR137B
1752,ERO1B
1753,EDARADD
1754,LGALS8
1755,HEATR1
1756,ACTN2
1757,MTR
1758,MT1HL1
1759,RYR2
1760,ZP4
1761,MTRNR2L11
1762,CHRM3
1763,FMN2
1764,GREM2
1765,RGS7
1766,FH
1767,KMO
1768,OPN3
1769,CHML
1770,WDR64
1771,EXO1
1772,BECN2
1773,MAP1LC3C
1774,PLD5
1775,CEP170
1776,SDCCAG8
1777,AKT3
1778,ZBTB18
1779,C1orf100
1780,ADSS
1781,CATSPERE
1782,DESI2
1783,AL451007.3
1784,HNRNPU
1785,EFCAB2
1786,KIF26B
1787,SMYD3
1788,TFB2M
1789,CNST
1790,SCCPDH
1791,AHCTF1
1792,ZNF695
1793,ZNF670
1794,ZNF669
1795,ZNF124
1796,ZNF496
1797,NLRP3
1798,OR2B11
1799,GCSAML
1800,OR2C3
1801,GCSAML-AS1
1802,OR2G2
1803,OR2G3
1804,OR13G1
1805,OR6F1
1806,OR14A2
1807,OR14K1
1808,OR1C1
1809,OR14A16
1810,OR11L1
1811,TRIM58
1812,OR2W3
1813,OR2T8
1814,OR2AJ1
1815,OR2AK2
1816,OR2L5
1817,OR2L2
1818,OR2L3
1819,OR2L13
1820,OR2M5
1821,OR2M2
1822,OR2M3
1823,OR2M4
1824,OR2T12
1825,OR2M7
1826,OR14C36
1827,OR2T4
1828,OR2T6
1829,OR2T1
1830,OR2T2
1831,OR2T5
1832,OR2G6
1833,OR2T10
1834,OR2T11
1835,OR2T35
1836,OR2T27
1837,OR14I1
1838,LYPD8
1839,SH3BP5L
1840,ZNF672
1841,ZNF692
1842,PGBD2
1843,FAM110C
1844,SH3YL1
1845,ACP1
1846,ALKAL2
1847,TMEM18
1848,SNTG2
1849,TPO
1850,PXDN
1851,MYT1L
1852,EIPR1
1853,TRAPPC12
1854,ADI1
1855,RNASEH1
1856,COLEC11
1857,ALLC
1858,DCDC2C
1859,SOX11
1860,CMPK2
1861,RSAD2
1862,RNF144A
1863,ID2
1864,KIDINS220
1865,MBOAT2
1866,ASAP2
1867,ITGB1BP1
1868,CPSF3
1869,IAH1
1870,ADAM17
1871,YWHAQ
1872,TAF1B
1873,GRHL1
1874,KLF11
1875,CYS1
1876,RRM2
1877,HPCAL1
1878,ODC1
1879,NOL10
1880,ATP6V1C2
1881,PDIA6
1882,KCNF1
1883,C2orf50
1884,SLC66A3
1885,ROCK2
1886,E2F6
1887,GREB1
1888,NTSR2
1889,LPIN1
1890,TRIB2
1891,LRATD1
1892,NBAS
1893,DDX1
1894,MYCN
1895,FAM49A
1896,RAD51AP2
1897,VSNL1
1898,SMC6
1899,GEN1
1900,MSGN1
1901,KCNS3
1902,RDH14
1903,NT5C1B
1904,OSR1
1905,TTC32
1906,WDR35
1907,MATN3
1908,LAPTM4A
1909,SDC1
1910,PUM2
1911,RHOB
1912,HS1BP3
1913,GDF7
1914,LDAH
1915,APOB
1916,TDRD15
1917,KLHL29
1918,ATAD2B
1919,UBXN2A
1920,MFSD2B
1921,WDCP
1922,FKBP1B
1923,SF3B6
1924,FAM228B
1925,TP53I3
1926,PFN4
1927,FAM228A
1928,ITSN2
1929,NCOA1
1930,PTRHD1
1931,CENPO
1932,ADCY3
1933,DNAJC27
1934,EFR3B
1935,POMC
1936,DNMT3A
1937,DTNB
1938,ASXL2
1939,KIF3C
1940,RAB10
1941,GAREM2
1942,HADHA
1943,HADHB
1944,ADGRF3
1945,SELENOI
1946,DRC1
1947,OTOF
1948,FAM166C
1949,CIB4
1950,KCNK3
1951,SLC35F6
1952,CENPA
1953,DPYSL5
1954,MAPRE3
1955,TMEM214
1956,AGBL5
1957,OST4
1958,EMILIN1
1959,KHK
1960,CGREF1
1961,ABHD1
1962,PREB
1963,PRR30
1964,TCF23
1965,SLC5A6
1966,ATRAID
1967,CAD
1968,SLC30A3
1969,DNAJC5G
1970,TRIM54
1971,UCN
1972,MPV17
1973,GTF3C2
1974,EIF2B4
1975,SNX17
1976,ZNF513
1977,PPM1G
1978,KRTCAP3
1979,IFT172
1980,FNDC4
1981,GCKR
1982,C2orf16
1983,ZNF512
1984,CCDC121
1985,GPN1
1986,SUPT7L
1987,SLC4A1AP
1988,RBKS
1989,BABAM2
1990,FOSL2
1991,PLB1
1992,PPP1CB
1993,SPDYA
1994,TRMT61B
1995,WDR43
1996,TOGARAM2
1997,PCARE
1998,CLIP4
1999,ALK
2000,YPEL5
2001,LBH
2002,LCLAT1
2003,CAPN13
2004,GALNT14
2005,CAPN14
2006,EHD3
2007,XDH
2008,SRD5A2
2009,DPY30
2010,SPAST
2011,SLC30A6
2012,NLRC4
2013,YIPF4
2014,BIRC6
2015,TTC27
2016,LTBP1
2017,RASGRP3
2018,FAM98A
2019,CRIM1
2020,FEZ2
2021,VIT
2022,STRN
2023,HEATR5B
2024,GPATCH11
2025,EIF2AK2
2026,SULT6B1
2027,CEBPZOS
2028,CEBPZ
2029,NDUFAF7
2030,PRKD3
2031,QPCT
2032,RMDN2
2033,CYP1B1
2034,ATL2
2035,HNRNPLL
2036,GALM
2037,SRSF7
2038,GEMIN6
2039,DHX57
2040,MORN2
2041,ARHGEF33
2042,SOS1
2043,CDKL4
2044,MAP4K3
2045,TMEM178A
2046,THUMPD2
2047,SLC8A1
2048,C2orf91
2049,PKDCC
2050,EML4
2051,COX7A2L
2052,KCNG3
2053,MTA3
2054,OXER1
2055,HAAO
2056,ZFP36L2
2057,THADA
2058,PLEKHH2
2059,C1GALT1C1L
2060,DYNC2LI1
2061,ABCG5
2062,ABCG8
2063,LRPPRC
2064,PPM1B
2065,SLC3A1
2066,PREPL
2067,CAMKMT
2068,SIX3
2069,SIX2
2070,SRBD1
2071,PRKCE
2072,EPAS1
2073,TMEM247
2074,ATP6V1E2
2075,RHOQ
2076,PIGF
2077,CRIPT
2078,SOCS5
2079,MCFD2
2080,TTC7A
2081,STPG4
2082,EPCAM
2083,MSH2
2084,KCNK12
2085,MSH6
2086,FBXO11
2087,FOXN2
2088,PPP1R21
2089,LHCGR
2090,FSHR
2091,NRXN1
2092,ASB3
2093,CHAC2
2094,ERLEC1
2095,GPR75
2096,PSME4
2097,ACYP2
2098,TSPYL6
2099,C2orf73
2100,SPTBN1
2101,EML6
2102,RTN4
2103,CLHC1
2104,MTIF2
2105,CCDC88A
2106,CFAP36
2107,PPP4R3B
2108,EFEMP1
2109,CCDC85A
2110,VRK2
2111,FANCL
2112,BCL11A
2113,PAPOLG
2114,REL
2115,PUS10
2116,PEX13
2117,KIAA1841
2118,C2orf74
2119,USP34
2120,XPO1
2121,FAM161A
2122,CCT4
2123,COMMD1
2124,B3GNT2
2125,TMEM17
2126,EHBP1
2127,OTX1
2128,WDPCP
2129,MDH1
2130,UGP2
2131,VPS54
2132,PELI1
2133,LGALSL
2134,AFTPH
2135,SERTAD2
2136,SLC1A4
2137,CEP68
2138,RAB1A
2139,SPRED2
2140,MEIS1
2141,ETAA1
2142,C1D
2143,WDR92
2144,PNO1
2145,PPP3R1
2146,CNRIP1
2147,PLEK
2148,FBXO48
2149,PROKR1
2150,ARHGAP25
2151,BMP10
2152,GKN2
2153,GKN1
2154,ANTXR1
2155,GFPT1
2156,AAK1
2157,ANXA4
2158,MXD1
2159,ASPRV1
2160,PCBP1
2161,C2orf42
2162,TIA1
2163,PCYOX1
2164,SNRPG
2165,FAM136A
2166,TGFA
2167,ADD2
2168,FIGLA
2169,CLEC4F
2170,CD207
2171,VAX2
2172,ANKRD53
2173,TEX261
2174,NAGK
2175,MCEE
2176,MPHOSPH10
2177,PAIP2B
2178,ZNF638
2179,DYSF
2180,CYP26B1
2181,EXOC6B
2182,SPR
2183,EMX1
2184,RAB11FIP5
2185,NOTO
2186,SMYD5
2187,PRADC1
2188,CCT7
2189,FBXO41
2190,EGR4
2191,ALMS1
2192,NAT8
2193,TPRKB
2194,DUSP11
2195,C2orf78
2196,STAMBP
2197,ACTG2
2198,DGUOK
2199,TET3
2200,BOLA3
2201,MOB1A
2202,MTHFD2
2203,SLC4A5
2204,DCTN1
2205,C2orf81
2206,WDR54
2207,RTKN
2208,INO80B
2209,MOGS
2210,CCDC142
2211,TTC31
2212,LBX2
2213,PCGF1
2214,TLX2
2215,DQX1
2216,AUP1
2217,HTRA2
2218,LOXL3
2219,DOK1
2220,M1AP
2221,SEMA4F
2222,HK2
2223,POLE4
2224,TACR1
2225,EVA1A
2226,GCFC2
2227,LRRTM4
2228,REG1B
2229,REG1A
2230,CTNNA2
2231,LRRTM1
2232,SUCLG1
2233,DNAH6
2234,TRABD2A
2235,KCMF1
2236,TCF7L1
2237,TGOLN2
2238,RETSAT
2239,ELMOD3
2240,CAPG
2241,SH2D6
2242,MAT2A
2243,GGCX
2244,VAMP8
2245,VAMP5
2246,TMEM150A
2247,USP39
2248,C2orf68
2249,SFTPB
2250,GNLY
2251,ATOH8
2252,ST3GAL5
2253,POLR1A
2254,IMMT
2255,REEP1
2256,KDM3A
2257,CHMP3
2258,RNF103
2259,RMND5A
2260,CD8A
2261,CD8B
2262,PLGLB2
2263,KRCC1
2264,SMYD1
2265,FABP1
2266,THNSL2
2267,FOXI3
2268,TEX37
2269,EIF2AK3
2270,RPIA
2271,IGKC
2272,IGKV4-1
2273,IGKV5-2
2274,IGKV6D-41
2275,IGKV1D-42
2276,AL845331.2
2277,TEKT4
2278,MAL
2279,ZNF514
2280,ZNF2
2281,AC092835.1
2282,PROM2
2283,KCNIP3
2284,ANKRD36C
2285,GPAT2
2286,ADRA2B
2287,ASTL
2288,DUSP2
2289,STARD7
2290,TMEM127
2291,CIAO1
2292,SNRNP200
2293,ITPRIPL1
2294,NCAPH
2295,NEURL3
2296,ARID5A
2297,KANSL3
2298,FER1L5
2299,LMAN2L
2300,CNNM4
2301,CNNM3
2302,ANKRD23
2303,ANKRD39
2304,SEMA4C
2305,FAM178B
2306,FAHD2B
2307,ANKRD36
2308,COX5B
2309,ACTR1B
2310,C2orf92
2311,ZAP70
2312,TMEM131
2313,VWA3B
2314,CNGA3
2315,INPP4A
2316,COA5
2317,UNC50
2318,MGAT4A
2319,KIAA1211L
2320,TSGA10
2321,C2orf15
2322,LIPT1
2323,MITD1
2324,LYG2
2325,LYG1
2326,TXNDC9
2327,EIF5B
2328,REV1
2329,AFF3
2330,LONRF2
2331,CHST10
2332,NMS
2333,PDCL3
2334,NPAS2
2335,TBC1D8
2336,CNOT11
2337,RNF149
2338,CREG2
2339,RFX8
2340,MAP4K4
2341,IL1R2
2342,IL1R1
2343,IL1RL2
2344,IL1RL1
2345,IL18R1
2346,IL18RAP
2347,SLC9A4
2348,SLC9A2
2349,MFSD9
2350,TMEM182
2351,POU3F3
2352,GPR45
2353,TGFBRAP1
2354,C2orf49
2355,FHL2
2356,NCK2
2357,ECRG4
2358,UXS1
2359,ST6GAL2
2360,SLC5A7
2361,SULT1C3
2362,SULT1C2
2363,SULT1C4
2364,GCC2
2365,LIMS1
2366,RANBP2
2367,CCDC138
2368,EDAR
2369,SH3RF3
2370,SEPTIN10
2371,SOWAHC
2372,MALL
2373,NPHP1
2374,MTLN
2375,BUB1
2376,ACOXL
2377,BCL2L11
2378,ANAPC1
2379,MERTK
2380,TMEM87B
2381,FBLN7
2382,ZC3H8
2383,ZC3H6
2384,TTL
2385,POLR1B
2386,CHCHD5
2387,SLC20A1
2388,NT5DC4
2389,CKAP2L
2390,IL1A
2391,IL1B
2392,IL37
2393,IL36G
2394,IL36A
2395,IL36B
2396,IL36RN
2397,IL1F10
2398,IL1RN
2399,PSD4
2400,PAX8
2401,SLC35F5
2402,ACTR3
2403,DPP10
2404,DDX18
2405,CCDC93
2406,INSIG2
2407,EN1
2408,MARCO
2409,C1QL2
2410,STEAP3
2411,C2orf76
2412,DBI
2413,TMEM37
2414,SCTR
2415,CFAP221
2416,TMEM177
2417,PTPN4
2418,EPB41L5
2419,TMEM185B
2420,RALB
2421,INHBB
2422,GLI2
2423,TFCP2L1
2424,CLASP1
2425,NIFK
2426,TSN
2427,CNTNAP5
2428,GYPC
2429,TEX51
2430,BIN1
2431,CYP27C1
2432,ERCC3
2433,MAP3K2
2434,PROC
2435,IWS1
2436,MYO7B
2437,LIMS2
2438,GPR17
2439,WDR33
2440,SFT2D3
2441,AMMECR1L
2442,SAP130
2443,UGGT1
2444,HS6ST1
2445,RAB6C
2446,SMPD4
2447,TUBA3E
2448,CCDC115
2449,IMP4
2450,PTPN18
2451,CFC1B
2452,GPR148
2453,AMER3
2454,ARHGEF4
2455,FAM168B
2456,PLEKHB2
2457,ANKRD30BL
2458,GPR39
2459,LYPD1
2460,NCKAP5
2461,MGAT5
2462,TMEM163
2463,ACMSD
2464,CCNT2
2465,MAP3K19
2466,RAB3GAP1
2467,ZRANB3
2468,R3HDM1
2469,UBXN4
2470,LCT
2471,MCM6
2472,DARS
2473,CXCR4
2474,THSD7B
2475,HNMT
2476,SPOPL
2477,NXPH2
2478,LRP1B
2479,KYNU
2480,ARHGAP15
2481,GTDC1
2482,ZEB2
2483,ACVR2A
2484,ORC4
2485,MBD5
2486,EPC2
2487,KIF5C
2488,LYPD6B
2489,LYPD6
2490,MMADHC
2491,RND3
2492,RBM43
2493,NMI
2494,TNFAIP6
2495,RIF1
2496,NEB
2497,CACNB4
2498,STAM2
2499,FMNL2
2500,PRPF40A
2501,ARL6IP6
2502,RPRM
2503,GALNT13
2504,KCNJ3
2505,NR4A2
2506,GALNT5
2507,ERMN
2508,CYTIP
2509,ACVR1C
2510,ACVR1
2511,UPP2
2512,CCDC148
2513,PKP4
2514,DAPL1
2515,TANC1
2516,WDSUB1
2517,BAZ2B
2518,7-Mar
2519,CD302
2520,LY75
2521,PLA2R1
2522,ITGB6
2523,RBMS1
2524,TANK
2525,PSMD14
2526,TBR1
2527,SLC4A10
2528,DPP4
2529,GCG
2530,FAP
2531,IFIH1
2532,GCA
2533,KCNH7
2534,FIGN
2535,GRB14
2536,COBLL1
2537,SLC38A11
2538,SCN3A
2539,SCN2A
2540,CSRNP3
2541,GALNT3
2542,TTC21B
2543,SCN1A
2544,SCN9A
2545,SCN7A
2546,XIRP2
2547,B3GALT1
2548,STK39
2549,CERS6
2550,NOSTRIN
2551,SPC25
2552,G6PC2
2553,ABCB11
2554,DHRS9
2555,LRP2
2556,BBS5
2557,KLHL41
2558,FASTKD1
2559,PPIG
2560,CCDC173
2561,PHOSPHO2
2562,KLHL23
2563,SSB
2564,UBR3
2565,MYO3B
2566,SP5
2567,ERICH2
2568,GAD1
2569,GORASP2
2570,TLK1
2571,METTL8
2572,DCAF17
2573,CYBRD1
2574,DYNC1I2
2575,SLC25A12
2576,HAT1
2577,METAP1D
2578,DLX1
2579,DLX2
2580,ITGA6
2581,PDK1
2582,RAPGEF4
2583,MAP3K20
2584,CDCA7
2585,SP3
2586,SP9
2587,CIR1
2588,SCRN3
2589,GPR155
2590,WIPF1
2591,CHRNA1
2592,CHN1
2593,ATF2
2594,ATP5MC3
2595,LNPK
2596,EVX2
2597,HOXD13
2598,HOXD12
2599,HOXD11
2600,HOXD10
2601,HOXD9
2602,HOXD8
2603,HOXD3
2604,HOXD4
2605,HOXD1
2606,MTX2
2607,HNRNPA3
2608,NFE2L2
2609,AGPS
2610,TTC30B
2611,TTC30A
2612,PDE11A
2613,RBM45
2614,OSBPL6
2615,PRKRA
2616,PJVK
2617,FKBP7
2618,TTN
2619,CCDC141
2620,SESTD1
2621,ZNF385B
2622,CWC22
2623,UBE2E3
2624,ITGA4
2625,CERKL
2626,NEUROD1
2627,ITPRID2
2628,PPP1R1C
2629,PDE1A
2630,DNAJC10
2631,FRZB
2632,NCKAP1
2633,DUSP19
2634,NUP35
2635,ZNF804A
2636,FSIP2
2637,ZC3H15
2638,ITGAV
2639,FAM171B
2640,ZSWIM2
2641,CALCRL
2642,TFPI
2643,GULP1
2644,DIRC1
2645,COL3A1
2646,COL5A2
2647,WDR75
2648,SLC40A1
2649,ASNSD1
2650,ANKAR
2651,OSGEPL1
2652,ORMDL1
2653,PMS1
2654,C2orf88
2655,MSTN
2656,INPP1
2657,MFSD6
2658,NEMP2
2659,NAB1
2660,GLS
2661,STAT1
2662,STAT4
2663,MYO1B
2664,NABP1
2665,CAVIN2
2666,TMEFF2
2667,SLC39A10
2668,DNAH7
2669,STK17B
2670,HECW2
2671,CCDC150
2672,GTF3C3
2673,C2orf66
2674,PGAP1
2675,ANKRD44
2676,SF3B1
2677,COQ10B
2678,HSPD1
2679,HSPE1
2680,MOB4
2681,RFTN2
2682,MARS2
2683,BOLL
2684,PLCL1
2685,SATB2
2686,FTCDNL1
2687,C2orf69
2688,TYW5
2689,MAIP1
2690,SPATS2L
2691,KCTD18
2692,SGO2
2693,AOX1
2694,BZW1
2695,CLK1
2696,PPIL3
2697,NIF3L1
2698,ORC2
2699,FAM126B
2700,CFLAR
2701,CASP10
2702,CASP8
2703,FLACC1
2704,TRAK2
2705,STRADB
2706,C2CD6
2707,TMEM237
2708,MPP4
2709,ALS2
2710,CDK15
2711,FZD7
2712,KIAA2012
2713,SUMO1
2714,NOP58
2715,BMPR2
2716,FAM117B
2717,ICA1L
2718,WDR12
2719,CARF
2720,NBEAL1
2721,CYP20A1
2722,ABI2
2723,RAPH1
2724,CD28
2725,CTLA4
2726,ICOS
2727,PARD3B
2728,NRP2
2729,INO80D
2730,NDUFS1
2731,EEF1B2
2732,GPR1
2733,ZDBF2
2734,ADAM23
2735,FAM237A
2736,DYTN
2737,MDH1B
2738,FASTKD2
2739,CPO
2740,KLF7
2741,CREB1
2742,METTL21A
2743,CCNYL1
2744,FZD5
2745,PLEKHM3
2746,CRYGD
2747,CRYGC
2748,CRYGB
2749,CRYGA
2750,C2orf80
2751,PIKFYVE
2752,PTH2R
2753,MAP2
2754,UNC80
2755,KANSL1L
2756,ACADL
2757,MYL1
2758,LANCL1
2759,CPS1
2760,ERBB4
2761,IKZF2
2762,SPAG16
2763,VWC2L
2764,BARD1
2765,ABCA12
2766,ATIC
2767,FN1
2768,MREG
2769,PECR
2770,TMEM169
2771,XRCC5
2772,4-Mar
2773,SMARCAL1
2774,IGFBP2
2775,IGFBP5
2776,TNP1
2777,TNS1
2778,RUFY4
2779,CXCR2
2780,CXCR1
2781,ARPC2
2782,GPBAR1
2783,AAMP
2784,PNKD
2785,TMBIM1
2786,CATIP
2787,SLC11A1
2788,CTDSP1
2789,VIL1
2790,USP37
2791,CNOT9
2792,PLCD4
2793,ZNF142
2794,BCS1L
2795,RNF25
2796,STK36
2797,TTLL4
2798,CYP27A1
2799,PRKAG3
2800,WNT6
2801,WNT10A
2802,CDK5R2
2803,FEV
2804,CRYBA2
2805,CFAP65
2806,NHEJ1
2807,SLC23A3
2808,CNPPD1
2809,RETREG2
2810,ZFAND2B
2811,ABCB6
2812,ATG9A
2813,ANKZF1
2814,GLB1L
2815,STK16
2816,TUBA4A
2817,TUBA4B
2818,DNAJB2
2819,PTPRN
2820,RESP18
2821,DNPEP
2822,DES
2823,SPEG
2824,SPEGNB
2825,GMPPA
2826,ASIC4
2827,CHPF
2828,TMEM198
2829,OBSL1
2830,INHA
2831,STK11IP
2832,EPHA4
2833,PAX3
2834,CCDC140
2835,SGPP2
2836,FARSB
2837,MOGAT1
2838,ACSL3
2839,KCNE4
2840,SCG2
2841,AP1S3
2842,WDFY1
2843,SERPINE2
2844,FAM124B
2845,CUL3
2846,CCDC195
2847,DOCK10
2848,NYAP2
2849,IRS1
2850,RHBDD1
2851,COL4A4
2852,COL4A3
2853,MFF
2854,TM4SF20
2855,AGFG1
2856,C2orf83
2857,SCYGR4
2858,SLC19A3
2859,SCYGR8
2860,CCL20
2861,DAW1
2862,SPHKAP
2863,PID1
2864,DNER
2865,TRIP12
2866,FBXO36
2867,SLC16A14
2868,SP110
2869,SP140
2870,SP140L
2871,SP100
2872,CAB39
2873,ITM2C
2874,GPR55
2875,SPATA3
2876,C2orf72
2877,PSMD1
2878,HTR2B
2879,ARMC9
2880,B3GNT7
2881,NCL
2882,NMUR1
2883,TEX44
2884,PTMA
2885,PDE6D
2886,COPS7B
2887,NPPC
2888,DIS3L2
2889,ALPP
2890,ALPG
2891,ALPI
2892,ECEL1
2893,PRSS56
2894,CHRND
2895,CHRNG
2896,TIGD1
2897,EIF4E2
2898,EFHD1
2899,GIGYF2
2900,KCNJ13
2901,SNORC
2902,NGEF
2903,NEU2
2904,INPP5D
2905,ATG16L1
2906,SAG
2907,DGKD
2908,USP40
2909,UGT1A9
2910,UGT1A7
2911,UGT1A6
2912,UGT1A4
2913,UGT1A1
2914,MROH2A
2915,HJURP
2916,TRPM8
2917,SPP2
2918,ARL4C
2919,SH3BP4
2920,AGAP1
2921,GBX2
2922,ASB18
2923,IQCA1
2924,ACKR3
2925,COPS8
2926,COL6A3
2927,MLPH
2928,PRLH
2929,RAB17
2930,LRRFIP1
2931,RBM44
2932,RAMP1
2933,SCLY
2934,ESPNL
2935,KLHL30
2936,ERFE
2937,ILKAP
2938,HES6
2939,PER2
2940,TRAF3IP1
2941,ASB1
2942,TWIST2
2943,HDAC4
2944,NDUFA10
2945,OR6B2
2946,OR6B3
2947,COPS9
2948,OTOS
2949,GPC1
2950,ANKMY1
2951,DUSP28
2952,RNPEPL1
2953,CAPN10
2954,GPR35
2955,AQP12A
2956,KIF1A
2957,AGXT
2958,MAB21L4
2959,CROCC2
2960,SNED1
2961,MTERF4
2962,PASK
2963,PPP1R7
2964,ANO7
2965,HDLBP
2966,SEPTIN2
2967,FARP2
2968,STK25
2969,BOK
2970,THAP4
2971,ATG4B
2972,DTYMK
2973,ING5
2974,D2HGDH
2975,GAL3ST2
2976,NEU4
2977,PDCD1
2978,RTP5
2979,FAM240C
2980,CHL1
2981,CNTN6
2982,CNTN4
2983,IL5RA
2984,TRNT1
2985,CRBN
2986,SUMF1
2987,LRRN1
2988,SETMAR
2989,ITPR1
2990,BHLHE40
2991,EDEM1
2992,GRM7
2993,LMCD1
2994,SSUH2
2995,CAV3
2996,OXTR
2997,RAD18
2998,SRGAP3
2999,THUMPD3
3000,SETD5
3001,LHFPL4
3002,MTMR14
3003,CPNE9
3004,BRPF1
3005,OGG1
3006,CAMK1
3007,TADA3
3008,ARPC4
3009,TTLL3
3010,RPUSD3
3011,JAGN1
3012,IL17RE
3013,IL17RC
3014,CRELD1
3015,PRRT3
3016,EMC3
3017,FANCD2
3018,FANCD2OS
3019,BRK1
3020,VHL
3021,IRAK2
3022,GHRL
3023,SEC13
3024,ATP2B2
3025,SLC6A11
3026,SLC6A1
3027,HRH1
3028,ATG7
3029,VGLL4
3030,TAMM41
3031,SYN2
3032,TIMP4
3033,PPARG
3034,TSEN2
3035,MKRN2OS
3036,MKRN2
3037,RAF1
3038,TMEM40
3039,CAND2
3040,IQSEC1
3041,NUP210
3042,HDAC11
3043,FBLN2
3044,WNT7A
3045,CHCHD4
3046,TMEM43
3047,XPC
3048,LSM3
3049,GRIP2
3050,CCDC174
3051,C3orf20
3052,FGD5
3053,NR2C2
3054,RBSN
3055,CAPN7
3056,SH3BP5
3057,METTL6
3058,EAF1
3059,COLQ
3060,HACL1
3061,BTD
3062,ANKRD28
3063,GALNT15
3064,DPH3
3065,OXNAD1
3066,RFTN1
3067,DAZL
3068,PLCL2
3069,TBC1D5
3070,SATB1
3071,KCNH8
3072,EFHB
3073,RAB5A
3074,PP2D1
3075,KAT2B
3076,SGO1
3077,ZNF385D
3078,UBE2E2
3079,UBE2E1
3080,NKIRAS1
3081,NR1D2
3082,THRB
3083,RARB
3084,TOP2B
3085,NGLY1
3086,OXSM
3087,LRRC3B
3088,NEK10
3089,SLC4A7
3090,EOMES
3091,CMC1
3092,AZI2
3093,ZCWPW2
3094,RBMS3
3095,TGFBR2
3096,GADL1
3097,STT3B
3098,OSBPL10
3099,ZNF860
3100,GPD1L
3101,CMTM8
3102,CMTM7
3103,CMTM6
3104,DYNC1LI1
3105,CNOT10
3106,TRIM71
3107,CCR4
3108,GLB1
3109,TMPPE
3110,CRTAP
3111,SUSD5
3112,FBXL2
3113,UBP1
3114,CLASP2
3115,PDCD6IP
3116,ARPP21
3117,STAC
3118,DCLK3
3119,TRANK1
3120,EPM2AIP1
3121,MLH1
3122,LRRFIP2
3123,GOLGA4
3124,ITGA9
3125,CTDSPL
3126,VILL
3127,PLCD1
3128,DLEC1
3129,ACAA1
3130,MYD88
3131,OXSR1
3132,SLC22A13
3133,SLC22A14
3134,XYLB
3135,ACVR2B
3136,EXOG
3137,SCN5A
3138,SCN10A
3139,SCN11A
3140,WDR48
3141,GORASP1
3142,TTC21A
3143,CSRNP1
3144,XIRP1
3145,CX3CR1
3146,CCR8
3147,MOBP
3148,MYRIP
3149,EIF1B
3150,ENTPD3
3151,ZNF619
3152,ZNF620
3153,ZNF621
3154,CTNNB1
3155,ULK4
3156,TRAK1
3157,CCK
3158,LYZL4
3159,VIPR1
3160,SEC22C
3161,NKTR
3162,ZBTB47
3163,KLHL40
3164,HHATL
3165,CCDC13
3166,ACKR2
3167,KRBOX1
3168,CYP8B1
3169,GASK1A
3170,POMGNT2
3171,SNRK
3172,ANO10
3173,ABHD5
3174,TOPAZ1
3175,TCAIM
3176,ZNF445
3177,ZNF852
3178,ZKSCAN7
3179,ZNF660
3180,ZNF197
3181,ZNF502
3182,ZNF501
3183,KIAA1143
3184,KIF15
3185,TMEM42
3186,TGM4
3187,ZDHHC3
3188,EXOSC7
3189,CLEC3B
3190,CDCP1
3191,TMEM158
3192,LARS2
3193,LIMD1
3194,SACM1L
3195,SLC6A20
3196,LZTFL1
3197,CCR9
3198,FYCO1
3199,CXCR6
3200,XCR1
3201,CCR3
3202,CCR1
3203,CCR2
3204,CCR5
3205,CCRL2
3206,LTF
3207,RTP3
3208,LRRC2
3209,FAM240A
3210,ALS2CL
3211,TMIE
3212,PRSS45P
3213,MYL3
3214,PTH1R
3215,CCDC12
3216,NBEAL2
3217,SETD2
3218,KIF9
3219,KLHL18
3220,PTPN23
3221,SCAP
3222,ELP6
3223,CSPG5
3224,SMARCC1
3225,DHX30
3226,MAP4
3227,CDC25A
3228,CAMP
3229,ZNF589
3230,NME6
3231,SPINK8
3232,FBXW12
3233,PLXNB1
3234,CCDC51
3235,ATRIP
3236,SHISA5
3237,PFKFB4
3238,UCN2
3239,COL7A1
3240,UQCRC1
3241,TMEM89
3242,SLC26A6
3243,CELSR3
3244,NCKIPSD
3245,IP6K2
3246,PRKAR2A
3247,ARIH2OS
3248,ARIH2
